vereador;tipo;numero;data;ementa;url
"VINÍCIUS HÉLIO ROCCIA";"";"217/2025";"30/10/2025";"Solicita ao Executivo providenciar com urgência a sinalização da curva existente nas imediações da estação no bairro do Recreio, proceder a manutenção do ponto de ônibus existente no mesmo local, bem como proceder à manutenção asfáltica das ruas do bairro onde foram realizadas intervenções da Sabesp.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/167"
"VINÍCIUS HÉLIO ROCCIA";"";"205/2025";"03/10/2025";"Solicita ao Executivo providenciar o calçamento com fresa de asfalto, em toda a extensão da estrada velha Charqueada/São Pedro.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/167"
"VINÍCIUS HÉLIO ROCCIA";"";"176/2025";"07/08/2025";"Solicita ao Executivo providenciar o recape do pavimento da Via Joaquim Enéas Zarur Bacin, acesso ao bairro de Paraisolândia.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/167"
"VINÍCIUS HÉLIO ROCCIA";"";"164/2025";"29/07/2025";"Solicita ao Executivo estudar a implantação de redutores de velocidade na Avenida Ayrton Senna, uma nas imediações da porteira do canavial e outra nas imediações da estátua do Cristo redentor.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/167"
"VINÍCIUS HÉLIO ROCCIA";"";"163/2025";"29/07/2025";"Solicita ao Executivo estudar a possibilidade de se colocar bancos no entorno do Parque do Lago dos Biris.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/167"
"VINÍCIUS HÉLIO ROCCIA";"";"155/2025";"17/07/2025";"Solicita ao Executivo organizar a realização de um mutirão de prótese dentária para atender à demanda reprimida do Município.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/167"
"VINÍCIUS HÉLIO ROCCIA";"";"154/2025";"17/07/2025";"Solicita ao Executivo providenciar a melhoria da iluminação pública da praça da Capela Puríssimo Coração de Maria, no bairro Córrego da Onça.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/167"
"VINÍCIUS HÉLIO ROCCIA";"";"149/2025";"08/07/2025";"Solicita ao Executivo providenciar a execução de serviço de manutenção do pavimento da Rua João José Bortoli, no bairro Portal do Itaqueri.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/167"
"VINÍCIUS HÉLIO ROCCIA";"";"139/2025";"30/05/2025";"Solicita ao Executivo adotar as iniciativas necessárias para a adesão ao Sistema do Cadastro Nacional de Animais Domésticos (SinPatinhas) do Governo Federal.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/167"
"VINÍCIUS HÉLIO ROCCIA";"";"138/2025";"30/05/2025";"Solicita ao Executivo adotar as iniciativas necessárias para a adesão ao Programa Nacional de Manejo Populacional Ético de Cães e Gatos (Pro Patinhas), do Governo Federal";"https://charqueada.siscam.com.br/Vereadores/Proposituras/167"
"VINÍCIUS HÉLIO ROCCIA";"";"165/2025";"29/05/2025";"Solicita ao Executivo providenciar a manutenção de bancos e passarelas de madeira do parque do Jardim do Bosque.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/167"
"VINÍCIUS HÉLIO ROCCIA";"";"128/2025";"20/05/2025";"Solicita ao Executivo estudar a instalação de espaços de incentivo à leitura nas salas de aula do 1º ao 5º ano do Ensino Fundamental.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/167"
"VINÍCIUS HÉLIO ROCCIA";"";"127/2025";"20/05/2025";"Solicita ao Executivo proceder a estudos visando a implantação, através do Plano de Ações Articuladas do Governo Federal, de projetos para a formação continuada dos professores da Rede Municipal de Ensino.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/167"
"VINÍCIUS HÉLIO ROCCIA";"";"126/2025";"20/05/2025";"Solicita ao Executivo estudar a adesão ao Programa “Contrata Brasil” do Ministério da Micro e Pequena Empresa.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/167"
"VINÍCIUS HÉLIO ROCCIA";"";"125/2025";"20/05/2025";"Solicita ao Executivo providenciar a retomada do programa de castração gratuita de cães e gatos no município de Charqueada.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/167"
"VINÍCIUS HÉLIO ROCCIA";"";"106/2025";"15/04/2025";"Solicita ao Executivo estudar a possibilidade de fornecer café da manhã aos Servidores Públicos Municipais.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/167"
"VINÍCIUS HÉLIO ROCCIA";"";"95/2025";"10/04/2025";"Solicita ao Executivo de estudar o reajuste dos valores de diárias pagos aos servidores motoristas.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/167"
"VINÍCIUS HÉLIO ROCCIA";"";"94/2025";"10/04/2025";"Solicita ao Executivo estudar a possibilidade de se implantar no Município de Charqueada uma “Escola Cívico Militar”";"https://charqueada.siscam.com.br/Vereadores/Proposituras/167"
"VINÍCIUS HÉLIO ROCCIA";"";"93/2025";"10/04/2025";"Solicita ao Executivo estudar a possibilidade de se implantar uma galeria de águas pluviais na Rua Claudinei Aparecido Amaro, no bairro Vale do Itaqueri.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/167"
"VINÍCIUS HÉLIO ROCCIA";"";"92/2025";"10/04/2025";"Solicita ao Executivo providenciar a liberação do uso da piscina municipal aos finais de semana e também nos horários em que não esteja sendo utilizada, bem como revitalizar a piscina infantil em anexo.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/167"
"VINÍCIUS HÉLIO ROCCIA";"";"85/2025";"27/03/2025";"Solicita ao Executivo providenciar a implantação de escolinhas de futebol nos bairros de Santa Luzia, Recreio, Córrego da Onça, Jardim Alvorada e Jardim Gelsomina.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/167"
"VINÍCIUS HÉLIO ROCCIA";"";"84/2025";"27/03/2025";"Solicita ao Executivo estudar a implantação de plano de carreira para os servidores públicos municipais, aí incluída a Guarda Civil Municipal.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/167"
"VINÍCIUS HÉLIO ROCCIA";"";"83/2025";"27/03/2025";"Solicita ao Executivo estudar o reajuste dos valores pagos aos participantes do programa social conhecido como “15 dias”.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/167"
"VINÍCIUS HÉLIO ROCCIA";"";"82/2025";"27/03/2025";"Solicita ao Executivo providenciar a implantação de um campo de vôlei de areia nos bairros Jardim Santa Rita e Jardim Solar.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/167"
"VINÍCIUS HÉLIO ROCCIA";"";"79/2025";"19/03/2025";"Solicita ao Executivo estudar a instalação de um parque infantil no bairro do Recreio.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/167"
"VINÍCIUS HÉLIO ROCCIA";"";"78/2025";"19/03/2025";"Solicita ao Executivo proceder à manutenção das ruas do bairro dos Garcia.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/167"
"VINÍCIUS HÉLIO ROCCIA";"";"77/2025";"19/03/2025";"Solicita ao Executivo estudar a instalação de um campo com gramado sintético no bairro Jardim Bela Vista.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/167"
"VINÍCIUS HÉLIO ROCCIA";"";"76/2025";"19/03/2025";"Solicita ao Executivo providenciar a instalação de equipamentos de ar condicionado no Hospital e Maternidade Beneficente de Charqueada.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/167"
"VINÍCIUS HÉLIO ROCCIA";"";"61/2025";"07/03/2025";"Solicita ao Executivo estudar a aplicação do percentual de 35% concedido aos Secretários, aos Servidores Públicos Municipais.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/167"
"VINÍCIUS HÉLIO ROCCIA";"";"22/2025";"07/02/2025";"Solicita ao Executivo estudar e providenciar a instalação de equipamentos de ar condicionado em todas as salas de aula da rede municipal de ensino.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/167"
"VINÍCIUS HÉLIO ROCCIA";"";"14/2026";"28/07/2026";"De Apelo ao Congresso Nacional (Câmara dos Deputados e Senado Federal) para que envide esforços na célere tramitação e aprovação de Projetos de Lei que instituem o abono anual (13º salário) aos beneficiários do Benefício de Prestação Continuada (BPC/LOAS).";"https://charqueada.siscam.com.br/Vereadores/Proposituras/167"
"VINÍCIUS HÉLIO ROCCIA";"";"12/2026";"20/07/2026";"De pesar pelo falecimento da Senhora Mathilde Zanoni Vieira";"https://charqueada.siscam.com.br/Vereadores/Proposituras/167"
"VINÍCIUS HÉLIO ROCCIA";"";"5/2026";"19/03/2026";"De apelo ao Excelentíssimo Senhor Prefeito do Município de Charqueada, Rodrigo de Arruda";"https://charqueada.siscam.com.br/Vereadores/Proposituras/167"
"VINÍCIUS HÉLIO ROCCIA";"";"4/2026";"06/03/2026";"De pesar pelo falecimento do Senhor Nozor Neor Magrini";"https://charqueada.siscam.com.br/Vereadores/Proposituras/167"
"VINÍCIUS HÉLIO ROCCIA";"";"18/2025";"31/07/2025";"De aplausos ao Senhor Gilberto Kantovitz pela iniciativa da criação da Associação “Voo da Águia”.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/167"
"VINÍCIUS HÉLIO ROCCIA";"";"17/2025";"21/07/2025";"De aplausos às Professoras Teresa de Lourdes Manfrinato Santos, Regina Aparecida da Silva Calegaro, Juliana Horschutz e Tatiana Regina Romero por suas trajetórias no Ensino Público Municipal";"https://charqueada.siscam.com.br/Vereadores/Proposituras/167"
"VINÍCIUS HÉLIO ROCCIA";"";"13/2025";"23/06/2025";"De aplausos ao jornal “O Regional” pelos seus 20 anos de fundação e circulação";"https://charqueada.siscam.com.br/Vereadores/Proposituras/167"
"VINÍCIUS HÉLIO ROCCIA";"";"9/2025";"20/05/2025";"De pesar pelo falecimento do Senhor Antonio Roberto Verdi";"https://charqueada.siscam.com.br/Vereadores/Proposituras/167"
"VINÍCIUS HÉLIO ROCCIA";"";"8/2025";"20/05/2025";"De apelo ao Excelentíssimo Prefeito Municipal de Charqueada, Senhor Rodrigo de Arruda";"https://charqueada.siscam.com.br/Vereadores/Proposituras/167"
"VINÍCIUS HÉLIO ROCCIA";"";"6/2025";"14/04/2025";"De aplausos ao médico cardiologista Dr. Rafael Prota por sua dedicação à saúde da população de Charqueada";"https://charqueada.siscam.com.br/Vereadores/Proposituras/167"
"VINÍCIUS HÉLIO ROCCIA";"";"4/2025";"10/04/2025";"De Apoio ao PDL 3/2025, que susta os efeitos da Resolução nº 258, de 23 de dezembro de 2024, do Conselho Nacional dos Direitos da Criança e do Adolescente, e ao PL 1904/2024, que visa impedir que o aborto seja reconhecido como direito, sem previsão de limite de tempo gestacional, durante todos os nove meses da gravidez, até o momento do parto.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/167"
"VINÍCIUS HÉLIO ROCCIA";"";"1/2025";"06/02/2025";"De apelo ao Senhor Chefe do Executivo visando a obtenção de transporte escolar para os alunos que estudam no período noturno na ETEC de São Pedro";"https://charqueada.siscam.com.br/Vereadores/Proposituras/167"
"VINÍCIUS HÉLIO ROCCIA";"";"2/2025";"26/06/2025";"Outorga o título de “Cidadão Charqueadense” ao Sr. Deputado Estadual Alex de Madureira";"https://charqueada.siscam.com.br/Vereadores/Proposituras/167"
"VINÍCIUS HÉLIO ROCCIA";"";"1/2026";"15/07/2026";"Acrescenta o artigo 125-A à Lei Orgânica do Município de Charqueada/SP, instituindo o orçamento impositivo na forma que especifica, e dá outras providências";"https://charqueada.siscam.com.br/Vereadores/Proposituras/167"
"VINÍCIUS HÉLIO ROCCIA";"";"29/2026";"17/08/2026";"Dispõe sobre a divulgação da relação e da quantidade dos medicamentos disponíveis em estoque nas unidades da Rede Pública Municipal de Saúde de Charqueada e dá outras providências";"https://charqueada.siscam.com.br/Vereadores/Proposituras/167"
"VINÍCIUS HÉLIO ROCCIA";"";"28/2026";"16/07/2026";"Institui o ‘Programa Municipal Remédio em Casa’, que regulamenta a entrega domiciliar de medicamentos da Farmácia Municipal aos usuários do SUS com dificuldade de locomoção";"https://charqueada.siscam.com.br/Vereadores/Proposituras/167"
"VINÍCIUS HÉLIO ROCCIA";"";"17/2026";"12/06/2026";"Dá denominação à Avenida 01 e às Ruas 01, 02, 03, 04 e 05 do novo Distrito Industrial desta urbe";"https://charqueada.siscam.com.br/Vereadores/Proposituras/167"
"VINÍCIUS HÉLIO ROCCIA";"";"11/2026";"10/04/2026";"Institui, no âmbito do Município de Charqueada, o Programa SAMUVET – Serviço de Atendimento Móvel de Urgência Veterinária, e dá outras providências";"https://charqueada.siscam.com.br/Vereadores/Proposituras/167"
"VINÍCIUS HÉLIO ROCCIA";"";"30/2025";"07/08/2025";"Dispõe sobre a obrigação de fornecimento de aparelho “FreeStyle Libre” ou de outro aparelho similar para o monitoramento contínuo da glicemia de pacientes do Sistema Único de Saúde – SUS no âmbito do Município de Charqueada/SP";"https://charqueada.siscam.com.br/Vereadores/Proposituras/167"
"VINÍCIUS HÉLIO ROCCIA";"";"29/2025";"08/07/2025";"Institui transporte público gratuito a todos alunos matriculados em estabelecimentos de ensino especificamente em cursos de nível médio, superior ou de nível técnico profissionalizante que não funcionem regularmente no município de Charqueada.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/167"
"VINÍCIUS HÉLIO ROCCIA";"";"19/2025";"20/05/2025";"Autoriza o Município de Charqueada a instalar e utilizar a extensão temporária de passeio público, denominada Parklet, e dá outras providências";"https://charqueada.siscam.com.br/Vereadores/Proposituras/167"
"VINÍCIUS HÉLIO ROCCIA";"";"24/2025";"16/05/2025";"Dispõe sobre a instalação da extensão temporária de passeio público denominada Parklet, e dá outras providências";"https://charqueada.siscam.com.br/Vereadores/Proposituras/167"
"VINÍCIUS HÉLIO ROCCIA";"";"38/2026";"27/08/2026";"Requer informações ao Poder Executivo acerca das atribuições administrativas, estrutura operacional e políticas públicas destinadas à prevenção, controle e combate a incêndios em matas, áreas verdes e demais áreas de vegetação no Município de Charqueada.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/167"
"VINÍCIUS HÉLIO ROCCIA";"";"36/2026";"20/08/2026";"De informações aos Senhor Chefe do Executivo acerca da Implantação do Distrito Industrial do Município";"https://charqueada.siscam.com.br/Vereadores/Proposituras/167"
"VINÍCIUS HÉLIO ROCCIA";"";"32/2026";"06/08/2026";"De informações ao Senhor Chefe do Executivo sobre o cumprimento da Lei Complementar nº 283, de 13 de dezembro de 2023 - PIRAENGE";"https://charqueada.siscam.com.br/Vereadores/Proposituras/167"
"VINÍCIUS HÉLIO ROCCIA";"";"29/2026";"16/07/2026";"De informações acerca do encerramento das atividades da agência do Banco Bradesco no Município de Charqueada";"https://charqueada.siscam.com.br/Vereadores/Proposituras/167"
"VINÍCIUS HÉLIO ROCCIA";"";"28/2026";"13/07/2026";"De informações ao Senhor Chefe do Executivo sobre a proposta de alteração da forma de cobrança da Taxa de Manejo de Resíduos Sólidos Urbanos (Taxa de Lixo).";"https://charqueada.siscam.com.br/Vereadores/Proposituras/167"
"VINÍCIUS HÉLIO ROCCIA";"";"27/2026";"13/07/2026";"De informações ao Senhor Chefe do Executivo acerca do controle de jornada e frequência dos servidores ocupantes de cargos em comissão no Município de Charqueada/SP";"https://charqueada.siscam.com.br/Vereadores/Proposituras/167"
"VINÍCIUS HÉLIO ROCCIA";"";"22/2026";"18/06/2026";"Solicita informações ao Poder Executivo Municipal acerca da estrutura, regulamentação e execução da Escuta Especializada prevista na Lei Federal nº 13.431/2017.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/167"
"VINÍCIUS HÉLIO ROCCIA";"";"21/2026";"28/05/2026";"Solicita ao Executivo o encaminhamento do processo licitatório do novo Distrito Industrial";"https://charqueada.siscam.com.br/Vereadores/Proposituras/167"
"VINÍCIUS HÉLIO ROCCIA";"";"20/2026";"28/05/2026";"De informações ao Senhor Chefe do Executivo sobre a relação de empresas que irão integrar o novo Distrito Industrial";"https://charqueada.siscam.com.br/Vereadores/Proposituras/167"
"VINÍCIUS HÉLIO ROCCIA";"";"18/2026";"19/05/2026";"De informações ao Senhor Chefe do Executivo sobre as atividades da Secretaria Municipal de Desenvolvimento Econômico";"https://charqueada.siscam.com.br/Vereadores/Proposituras/167"
"VINÍCIUS HÉLIO ROCCIA";"";"16/2026";"08/05/2026";"De informações ao Senhor Chefe do Executivo acerca da situação e encaminhamento do Projeto de Lei referente à autorização de pagamento retroativo de diferenças de quinquênio e sexta-parte aos servidores, inclusive os inativos.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/167"
"VINÍCIUS HÉLIO ROCCIA";"";"12/2026";"09/04/2026";"De informações ao Senhor Chefe do Executivo acerca da situação tributária da Rede Hoteleira Municipal";"https://charqueada.siscam.com.br/Vereadores/Proposituras/167"
"VINÍCIUS HÉLIO ROCCIA";"";"7/2026";"13/03/2026";"De informações ao Senhor Chefe do Executivo acerca do efetivo cumprimento dos termos da Lei Municipal nº 1.512, de 16 de outubro de 2013, que determina a divulgação da relação de medicamentos disponibilizados pela Rede Municipal de Saúde";"https://charqueada.siscam.com.br/Vereadores/Proposituras/167"
"VINÍCIUS HÉLIO ROCCIA";"";"5/2026";"25/02/2026";"Solicita providências visando o devido cumprimento da Lei de Acesso à Informação – 12.527/11";"https://charqueada.siscam.com.br/Vereadores/Proposituras/167"
"VINÍCIUS HÉLIO ROCCIA";"";"4/2026";"23/02/2026";"De informações ao Senhor Chefe do Executivo sobre a política municipal de acompanhamento da saúde mental";"https://charqueada.siscam.com.br/Vereadores/Proposituras/167"
"VINÍCIUS HÉLIO ROCCIA";"";"3/2026";"10/02/2026";"De informações ao Senhor Chefe do Executivo sobre o número de diabéticos existentes no Município e o de aparelhos fornecidos aos mesmos";"https://charqueada.siscam.com.br/Vereadores/Proposituras/167"
"VINÍCIUS HÉLIO ROCCIA";"";"2/2026";"10/02/2026";"De informações ao Senhor Chefe do Executivo sobre existência de verbas para a aquisição de material e uniformes escolares";"https://charqueada.siscam.com.br/Vereadores/Proposituras/167"
"VINÍCIUS HÉLIO ROCCIA";"";"1/2026";"05/02/2026";"De informações ao Poder Executivo Municipal sobre o cronograma e o planejamento orçamentário para a climatização das salas de aula da Rede Municipal de Ensino, considerando os impactos das ondas de calor no aprendizado";"https://charqueada.siscam.com.br/Vereadores/Proposituras/167"
"VINÍCIUS HÉLIO ROCCIA";"";"66/2025";"18/11/2025";"De informações ao Senhor Chefe do Executivo sobre a implantação do Plano Municipal pela Primeira Infância";"https://charqueada.siscam.com.br/Vereadores/Proposituras/167"
"VINÍCIUS HÉLIO ROCCIA";"";"65/2025";"07/11/2025";"Solicita ao Executivo a divulgação periódica, no site oficial da Prefeitura e em quadro de avisos de acesso público, da relação atualizada dos prestadores de serviço contratados por meio de terceirização";"https://charqueada.siscam.com.br/Vereadores/Proposituras/167"
"VINÍCIUS HÉLIO ROCCIA";"";"64/2025";"30/10/2025";"De informações ao Senhor Chefe do Executivo acerca de abertura reiterada de Créditos Adicionais Especiais por meio de Decreto Municipal";"https://charqueada.siscam.com.br/Vereadores/Proposituras/167"
"VINÍCIUS HÉLIO ROCCIA";"";"63/2025";"30/10/2025";"De informações aos Senhor Chefe do Executivo sobre as ações e medidas corretivas adotadas pela Prefeitura Municipal de Charqueada em resposta às sucessivas Notificações de Alertas emitidas pelo Tribunal de Contas do Estado de São Paulo (TCE-SP)";"https://charqueada.siscam.com.br/Vereadores/Proposituras/167"
"VINÍCIUS HÉLIO ROCCIA";"";"62/2025";"20/10/2025";"De informações ao Senhor Chefe do Executivo sobre medidas de curto prazo, habitação e assistência social para as famílias afetadas pela decisão de reintegração de posse na Rodovia SP-308";"https://charqueada.siscam.com.br/Vereadores/Proposituras/167"
"VINÍCIUS HÉLIO ROCCIA";"";"61/2025";"20/10/2025";"De informações ao Senhor Chefe do Executivo acerca de serviços prestados por empresa do ramo odontológico ao Município de Charqueada";"https://charqueada.siscam.com.br/Vereadores/Proposituras/167"
"VINÍCIUS HÉLIO ROCCIA";"";"57/2025";"10/10/2025";"De informações ao Senhor Chefe do Executivo acerca do andamento das obras na EMEB “Erotides de Campos” , no bairro de Paraisolândia";"https://charqueada.siscam.com.br/Vereadores/Proposituras/167"
"VINÍCIUS HÉLIO ROCCIA";"";"56/2025";"02/10/2025";"De informações ao Senhor Chefe do Executivo acerca da fiscalização da venda de bebidas alcoólicas em estabelecimentos comerciais ante os recentes episódios envolvendo a contaminação com metanol";"https://charqueada.siscam.com.br/Vereadores/Proposituras/167"
"VINÍCIUS HÉLIO ROCCIA";"";"55/2025";"19/09/2025";"De informações ao Senhor Chefe do Executivo solicitando informações minuciosas e pormenorizadas sobre a execução financeira do Contrato nº 44/2025.";"https://charqueada.siscam.com.br/Vereadores/Proposituras/167"
"VINÍCIUS HÉLIO ROCCIA";"";"54/2025";"19/09/2025";"De informações ao Senhor Chefe do Executivo acerca da inscrição do Município de Charqueada no programa habitacional do Governo Federal";"https://charqueada.siscam.com.br/Vereadores/Proposituras/167"
"VINÍCIUS HÉLIO ROCCIA";"";"53/2025";"19/09/2025";"De informações ao Senhor Chefe do Executivo sobre as apurações realizadas acerca de denúncia envolvendo eventual desvio de função por parte do Comandante da Guarda Civil Municipal";"https://charqueada.siscam.com.br/Vereadores/Proposituras/167"
"VINÍCIUS HÉLIO ROCCIA";"";"52/2025";"15/09/2025";"De informações ao Senhor Chefe do Executivo acerca de abertura reiterada de Créditos Adicionais Especiais";"https://charqueada.siscam.com.br/Vereadores/Proposituras/167"
"VINÍCIUS HÉLIO ROCCIA";"";"51/2025";"08/09/2025";"De informações ao Senhor Chefe do Executivo acerca da condução de veículos oficiais por servidores e pelo próprio Chefe do Executivo";"https://charqueada.siscam.com.br/Vereadores/Proposituras/167"
"VINÍCIUS HÉLIO ROCCIA";"";"50/2025";"08/09/2025";"De informações ao Senhor Chefe do Executivo acerca da implantação de programas de educação financeira nas escolas da rede pública municipal";"https://charqueada.siscam.com.br/Vereadores/Proposituras/167"
"VINÍCIUS HÉLIO ROCCIA";"";"49/2025";"08/09/2025";"De informações ao Senhor Chefe do Executivo acerca da periodicidade com a qual é molhada a estrada velha Charqueada/São Pedro nos tempos de estiagem";"https://charqueada.siscam.com.br/Vereadores/Proposituras/167"
"VINÍCIUS HÉLIO ROCCIA";"";"48/2025";"20/08/2025";"De informações ao Senhor Chefe do Executivo acerca do não cumprimento do disposto no Art. 66, inc. XV da Lei Orgânica do Município";"https://charqueada.siscam.com.br/Vereadores/Proposituras/167"
"VINÍCIUS HÉLIO ROCCIA";"";"47/2025";"20/08/2025";"De informações ao Senhor Chefe do Executivo acerca dos veículos de passageiros de uso de cada secretaria e de seu gabinete, que compõe a frota de propriedade do Município";"https://charqueada.siscam.com.br/Vereadores/Proposituras/167"
"VINÍCIUS HÉLIO ROCCIA";"";"45/2025";"12/08/2025";"De informações ao Senhor Chefe do Executivo acerca de providências para contenção de erosão em propriedade rural";"https://charqueada.siscam.com.br/Vereadores/Proposituras/167"
"VINÍCIUS HÉLIO ROCCIA";"";"43/2025";"07/08/2025";"Solicita ao Executivo a íntegra do processo licitatório do transporte escolar municipal";"https://charqueada.siscam.com.br/Vereadores/Proposituras/167"
"VINÍCIUS HÉLIO ROCCIA";"";"41/2025";"18/07/2025";"De informações ao Senhor Chefe do Executivo acerca do não atendimento do inciso XIV do art. 66 da Lei Orgânica do Município";"https://charqueada.siscam.com.br/Vereadores/Proposituras/167"
"VINÍCIUS HÉLIO ROCCIA";"";"40/2025";"17/07/2025";"De informações ao Senhor Chefe do Executivo acerca de prazos para a recuperação integral do deck do Parque do Lago dos Biris";"https://charqueada.siscam.com.br/Vereadores/Proposituras/167"
"VINÍCIUS HÉLIO ROCCIA";"";"37/2025";"26/06/2025";"De informações ao Senhor Chefe do Executivo acerca da situação dos agentes de saúde do Município";"https://charqueada.siscam.com.br/Vereadores/Proposituras/167"
"VINÍCIUS HÉLIO ROCCIA";"";"36/2025";"26/06/2025";"Solicita ao Executivo cópia de contrato com o Hospital e Maternidade Beneficente de Charqueada";"https://charqueada.siscam.com.br/Vereadores/Proposituras/167"
"VINÍCIUS HÉLIO ROCCIA";"";"35/2025";"23/06/2025";"De informações ao Senhor Chefe do Executivo acerca da falta de medicamentos de alto custo na farmácia municipal";"https://charqueada.siscam.com.br/Vereadores/Proposituras/167"
"VINÍCIUS HÉLIO ROCCIA";"";"33/2025";"13/06/2025";"Ao Senhor Chefe do Executivo solicitando estudos para a transição da frota municipal de veículos de combustíveis fósseis para veículos elétricos, bem como a instalação de pontos de carregamento veicular no Município";"https://charqueada.siscam.com.br/Vereadores/Proposituras/167"
"VINÍCIUS HÉLIO ROCCIA";"";"32/2025";"02/06/2025";"De informações ao Senhor Chefe do Executivo acerca de prazo para instalação de câmeras de monitoramento nos bairros de Santa Luzia, Recreio e Jardim Santa Rita";"https://charqueada.siscam.com.br/Vereadores/Proposituras/167"
"VINÍCIUS HÉLIO ROCCIA";"";"31/2025";"30/05/2025";"De informações ao Senhor Chefe do Executivo acerca de prazo para nomeação de servidor “ad hoc” para atender à Delegacia de Polícia";"https://charqueada.siscam.com.br/Vereadores/Proposituras/167"
"VINÍCIUS HÉLIO ROCCIA";"";"30/2025";"30/05/2025";"De informações ao Senhor Chefe do Executivo acerca de estudo para equiparação salarial dos vencimentos da Guarda Civil Municipal";"https://charqueada.siscam.com.br/Vereadores/Proposituras/167"
"VINÍCIUS HÉLIO ROCCIA";"";"29/2025";"22/05/2025";"Ao senhor Chefe do Executivo solicitando adesão do Município à nova etapa do programa “Minha Casa, Minha Vida” do governo federal";"https://charqueada.siscam.com.br/Vereadores/Proposituras/167"
"VINÍCIUS HÉLIO ROCCIA";"";"28/2025";"22/05/2025";"Ao senhor Chefe do Executivo solicitando a implantação, dentro dos recentes entendimentos do STF e da legislação vigente, de uma loteria municipal";"https://charqueada.siscam.com.br/Vereadores/Proposituras/167"
"VINÍCIUS HÉLIO ROCCIA";"";"27/2025";"20/05/2025";"De informações aos Senhor Chefe do Executivo solicitando cópia de denúncia que motivou o decreto de cassação da permissão de uso de imóvel público utilizado pelo Grupo da Terceira Idade";"https://charqueada.siscam.com.br/Vereadores/Proposituras/167"
"VINÍCIUS HÉLIO ROCCIA";"";"22/2025";"30/04/2025";"De informações ao Senhor Chefe do Executivo sobre providências a serem tomadas visando a climatização das salas de aula das escolas municipais";"https://charqueada.siscam.com.br/Vereadores/Proposituras/167"
"VINÍCIUS HÉLIO ROCCIA";"";"18/2025";"31/03/2025";"Solicita informações complementares sobre providências não adotadas em propriedades rurais do Município";"https://charqueada.siscam.com.br/Vereadores/Proposituras/167"
"VINÍCIUS HÉLIO ROCCIA";"";"17/2025";"27/03/2025";"De informações ao Senhor Chefe do Executivo acerca das condições de serviços de dedetização, desratização e limpeza de caixas d´água de próprios municipais";"https://charqueada.siscam.com.br/Vereadores/Proposituras/167"
"VINÍCIUS HÉLIO ROCCIA";"";"15/2025";"20/03/2025";"De informações ao Senhor Chefe do Executivo acerca de cursos de capacitação oferecidos aos professores auxiliares da Rede Municipal para atender exclusivamente aos alunos portadores do TEA – Transtorno do Espectro Autista";"https://charqueada.siscam.com.br/Vereadores/Proposituras/167"
"VINÍCIUS HÉLIO ROCCIA";"";"13/2025";"19/03/2025";"De informações ao Senhor Chefe do Executivo acerca das condições de seguro dos veículos da frota municipal";"https://charqueada.siscam.com.br/Vereadores/Proposituras/167"
"VINÍCIUS HÉLIO ROCCIA";"";"9/2025";"06/03/2025";"De informações ao Senhor Chefe do Executivo acerca da possibilidade de se instalar câmeras de monitoramento nos pontos de ônibus na rodovia SP-308 e nas entradas dos bairros";"https://charqueada.siscam.com.br/Vereadores/Proposituras/167"
"VINÍCIUS HÉLIO ROCCIA";"";"3/2025";"21/02/2025";"De informações ao Senhor Chefe do Executivo acerca da demanda em espera por vagas em creche no Município de Charqueada";"https://charqueada.siscam.com.br/Vereadores/Proposituras/167"
